STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       4931;19530101;    5;   4.0;   2.4;    5;   0.7;   7;-999;   0;   5.3;   5.1;  949.00;   -1.6;   93.00;   -0.6;   -3.9;-999;eor
       4931;19530102;    5;   7.5;   4.8;    5;   1.6;   7;-999;   1;   8.0;   4.8;  956.20;   -2.1;   92.00;   -1.2;   -2.3;-999;eor
       4931;19530103;    5;   5.2;   2.1;    5;   1.0;   7;-999;   3;   8.0;   4.7;  958.70;   -2.8;   94.00;   -1.9;   -3.3;-999;eor
       4931;19530104;    5;   4.3;   3.0;    5;   0.6;   7;-999;   5;   8.0;   4.7;  965.40;   -2.2;   90.00;   -1.4;   -4.0;-999;eor
       4931;19530105;    5;   5.0;   3.7;    5;   0.2;   7;-999;   6;   8.0;   4.5;  968.70;   -3.0;   90.00;   -1.6;   -3.7;-999;eor
       4931;19530106;    5;   4.2;   1.9;    5;   1.0;   7;-999;   5;   8.0;   4.3;  958.80;   -3.3;   90.00;   -2.7;   -4.3;-999;eor
       4931;19530107;    5;   4.4;   3.2;    5;   1.1;   7;-999;   6;   8.0;   4.3;  956.20;   -3.9;   92.00;   -3.1;   -4.2;-999;eor
       4931;19530108;    5;   3.3;   1.4;    5;   0.3;   7;-999;   8;   8.0;   4.7;  964.70;   -3.0;   96.00;   -2.4;   -4.3;-999;eor
       4931;19530109;    5;  12.5;   4.0;    5;   1.0;   7;-999;   8;   7.3;   4.7;  969.20;   -2.0;   89.00;   -1.0;   -3.4;-999;eor
       4931;19530110;    5;  12.0;   5.2;    5;   0.5;   8;-999;   9;   8.0;   5.3;  968.30;   -0.7;   90.00;    0.2;   -2.4;-999;eor
       4931;19530111;    5;   5.0;   2.4;    5;   0.0;   7;-999;   8;   7.0;   4.3;  979.40;   -3.2;   84.00;   -0.5;   -5.7;-999;eor
       4931;19530112;    5;   3.4;   1.2;    5;   0.0;   7;-999;   7;   8.0;   3.7;  982.20;   -4.9;   88.00;   -4.1;   -7.6;-999;eor
       4931;19530113;    5;   3.6;   1.2;    5;   0.0;   0;-999;   7;   3.0;   3.7;  980.80;   -5.2;   87.00;   -1.7;   -7.2;-999;eor
       4931;19530114;    5;   1.6;   0.4;    5;   0.0;   0;-999;   6;   8.0;   3.5;  976.60;   -5.9;   91.00;   -4.2;  -11.8;-999;eor
       4931;19530115;    5;   4.2;   2.3;    5;   0.2;   7;-999;   6;   5.0;   3.5;  976.60;   -4.5;   76.00;   -0.9;   -6.8;-999;eor
       4931;19530116;    5;   4.0;   1.2;    5;   0.5;   8;-999;   7;   8.0;   4.4;  975.90;   -2.7;   87.00;   -1.5;   -7.2;-999;eor
       4931;19530117;    5;   6.0;   1.9;    5;   0.0;   0;-999;   6;   8.0;   5.2;  976.00;   -1.0;   92.00;    0.0;   -2.4;-999;eor
       4931;19530118;    5;   3.4;   1.8;    5;   0.4;   8;-999;   6;   8.0;   4.5;  978.60;   -2.4;   89.00;   -0.7;   -3.0;-999;eor
       4931;19530119;    5;   4.0;   2.2;    5;   1.7;   8;-999;   6;   8.0;   5.2;  981.00;   -0.6;   91.00;    0.6;   -3.2;-999;eor
       4931;19530120;    5;   3.9;   1.5;    5;   0.0;   0;-999;   6;   3.3;   4.7;  984.20;   -2.0;   85.00;    1.2;   -4.1;-999;eor
       4931;19530121;    5;   2.6;   1.1;    5;   0.0;   0;-999;   5;   5.3;   3.5;  981.40;   -4.6;   82.00;   -0.9;  -12.8;-999;eor
       4931;19530122;    5;   2.9;   1.2;    5;   0.0;   0;-999;   5;   8.0;   5.1;  977.20;   -0.1;   85.00;    1.8;   -2.8;-999;eor
       4931;19530123;    5;   4.0;   1.3;    5;   0.0;   7;-999;   5;   8.0;   5.6;  972.80;    1.1;   85.00;    1.9;   -0.5;-999;eor
       4931;19530124;    5;   6.2;   3.6;    5;   0.0;   0;-999;   4;   3.3;   4.8;  969.40;   -0.4;   79.00;    3.1;   -2.0;-999;eor
       4931;19530125;    5;   8.9;   2.9;    5;   2.3;   7;-999;   4;   7.3;   5.5;  961.50;    0.0;   87.00;    3.3;   -4.9;-999;eor
       4931;19530126;    5;   4.2;   1.9;    5;   0.0;   7;-999;   5;   7.0;   5.2;  974.40;   -1.5;   93.00;   -0.1;   -2.0;-999;eor
       4931;19530127;    5;  11.5;   4.4;    5;   0.0;   1;-999;   5;   7.7;   4.4;  976.20;   -1.0;   82.00;    1.3;   -9.7;-999;eor
       4931;19530128;    5;  14.0;   7.6;    5;   0.0;   1;-999;   3;   8.0;   6.9;  974.60;    3.9;   87.00;    4.7;    1.2;-999;eor
       4931;19530129;    5;  11.9;   5.5;    5;   0.0;   1;-999;   0;   8.0;   6.9;  976.70;    4.8;   79.00;    5.5;    3.3;-999;eor
       4931;19530130;    5;   5.3;   2.4;    5;   0.0;   0;-999;   0;   3.7;   7.3;  975.10;    4.4;   85.00;    9.5;    2.8;-999;eor
       4931;19530131;    5;  22.2;   8.5;    5;   9.8;   7;-999;   0;   6.7;   5.6;  958.00;    2.0;   76.00;   10.4;   -0.3;-999;eor
       4931;19530201;    5;  16.0;  11.1;    5;   0.7;   7;-999;   8;   8.0;   5.3;  954.60;   -0.8;   95.00;    0.1;   -2.4;-999;eor
       4931;19530202;    5;   9.9;   4.5;    5;   0.9;   7;-999;  16;   6.7;   4.9;  963.80;   -1.4;   89.00;    0.8;   -3.5;-999;eor
       4931;19530203;    5;   7.1;   3.5;    5;   2.0;   7;-999;  18;   8.0;   5.1;  975.00;   -1.4;   91.00;   -0.8;   -2.1;-999;eor
       4931;19530204;    5;  15.0;   3.7;    5;   0.0;   7;-999;  18;   7.7;   4.8;  972.80;   -1.5;   88.00;   -0.6;   -2.8;-999;eor
       4931;19530205;    5;  17.9;   7.6;    5;   2.5;   7;-999;  16;   8.0;   4.5;  961.00;   -1.6;   83.00;    0.0;   -2.7;-999;eor
       4931;19530206;    5;   8.2;   4.5;    5;   5.2;   7;-999;  25;   8.0;   4.8;  957.90;   -2.5;   92.00;   -0.6;   -3.8;-999;eor
       4931;19530207;    5;   6.1;   3.4;    5;   0.4;   7;-999;  35;   7.3;   2.9;  963.40;   -7.7;   84.00;   -3.8;   -9.1;-999;eor
       4931;19530208;    5;   5.3;   3.0;    5;   0.0;   7;-999;  34;   2.0;   2.3;  967.80;   -9.4;   77.00;   -5.6;  -14.4;-999;eor
       4931;19530209;    5;  13.0;   5.9;    5;   1.8;   8;-999;  28;   6.7;   4.4;  956.40;   -1.4;   80.00;    2.0;  -10.4;-999;eor
       4931;19530210;    5;  17.0;   9.0;    5;   2.7;   8;-999;  24;   8.0;   6.0;  941.60;    2.8;   81.00;    5.0;    0.0;-999;eor
       4931;19530211;    5;  15.0;   4.6;    5;   0.3;   7;-999;  12;   6.3;   4.9;  940.20;    1.2;   75.00;    3.9;   -1.5;-999;eor
       4931;19530212;    5;   5.4;   2.3;    5;   2.3;   8;-999;   8;   8.0;   5.9;  950.20;    0.0;   95.00;    1.7;   -0.9;-999;eor
       4931;19530213;    5;   5.2;   1.6;    5;   0.6;   8;-999;   9;   8.0;   5.6;  965.00;   -0.2;   94.00;    0.4;   -1.0;-999;eor
       4931;19530214;    5;   7.0;   3.0;    5;   0.1;   7;-999;  10;   7.3;   4.7;  966.70;   -1.0;   82.00;    0.8;   -2.0;-999;eor
       4931;19530215;    5;  12.1;   5.0;    5;   0.0;   0;-999;  10;   8.0;   3.6;  967.90;   -3.4;   75.00;   -1.4;   -4.2;-999;eor
       4931;19530216;    5;   8.2;   4.7;    5;   0.0;   7;-999;  10;   6.3;   3.5;  970.60;   -4.4;   76.00;   -2.7;   -5.2;-999;eor
       4931;19530217;    5;   9.3;   1.9;    5;   0.9;   8;-999;  10;   7.3;   3.3;  973.00;   -4.2;   76.00;   -0.9;   -7.5;-999;eor
       4931;19530218;    5;   7.8;   3.1;    5;   2.3;   8;-999;   8;   8.0;   6.3;  971.10;    1.4;   94.00;    3.1;   -5.1;-999;eor
       4931;19530219;    5;   5.8;   2.0;    5;   1.1;   1;-999;   4;   8.0;   7.1;  970.40;    3.6;   89.00;    6.2;    1.2;-999;eor
       4931;19530220;    5;   5.8;   2.1;    5;   0.2;   1;-999;   2;   5.0;   7.3;  976.00;    4.7;   85.00;    9.2;    2.2;-999;eor
       4931;19530221;    5;   8.5;   4.7;    5;   0.0;   0;-999;   0;   6.3;   6.4;  981.10;    4.6;   77.00;    8.7;    0.3;-999;eor
       4931;19530222;    5;   7.2;   4.1;    5;   0.0;   0;-999;   0;   7.3;   6.8;  982.00;    5.6;   76.00;    8.1;    2.3;-999;eor
       4931;19530223;    5;   4.2;   2.5;    5;   0.0;   0;-999;   0;   8.0;   7.2;  977.90;    5.2;   81.00;    6.4;    4.6;-999;eor
       4931;19530224;    5;   4.4;   1.9;    5;   0.0;   0;-999;   0;   5.3;   6.0;  978.60;    3.2;   75.00;    6.1;    1.4;-999;eor
       4931;19530225;    5;   8.0;   2.3;    5;   0.0;   0;-999;   0;   0.0;   6.4;  981.80;    5.2;   74.00;   10.5;   -1.2;-999;eor
       4931;19530226;    5;   7.2;   3.0;    5;   0.0;   0;-999;   0;   1.7;   5.5;  984.20;    4.9;   64.00;   10.9;    0.7;-999;eor
       4931;19530227;    5;   4.8;   1.6;    5;   0.0;   0;-999;   0;   0.3;   5.6;  983.60;    4.0;   72.00;   10.9;   -2.5;-999;eor
       4931;19530228;    5;   5.6;   2.8;    5;   0.0;   0;-999;   0;   0.3;   5.7;  985.50;    4.9;   67.00;   10.7;   -0.8;-999;eor
       4931;19530301;    5;   8.0;   4.2;    5;   0.0;   0;-999;   0;   0.7;   5.2;  985.20;    3.0;   70.00;    8.0;   -0.8;-999;eor
       4931;19530302;    5;   4.6;   1.7;    5;   0.0;   0;-999;   0;   0.3;   4.9;  985.60;    3.6;   64.00;    9.7;   -2.3;-999;eor
       4931;19530303;    5;   5.1;   1.7;    5;   0.0;   0;-999;   0;   3.7;   4.4;  985.40;    5.5;   56.00;   13.1;   -4.2;-999;eor
       4931;19530304;    5;   5.0;   1.7;    5;   0.0;   0;-999;   0;   5.0;   5.9;  983.50;    3.8;   73.00;   11.2;   -1.6;-999;eor
       4931;19530305;    5;   5.2;   2.1;    5;   0.0;   1;-999;   0;   5.3;   6.9;  985.80;    3.5;   87.00;    5.8;    1.8;-999;eor
       4931;19530306;    5;   2.9;   1.3;    5;   0.0;   0;-999;   0;   0.0;   5.7;  985.20;    4.8;   68.00;   11.2;   -0.9;-999;eor
       4931;19530307;    5;  14.5;   4.8;    5;   0.1;   8;-999;   0;   7.0;   5.3;  975.60;    3.2;   69.00;    9.8;   -2.0;-999;eor
       4931;19530308;    5;  10.2;   3.9;    5;   0.0;   7;-999;   0;   4.0;   4.3;  982.40;   -0.3;   70.00;    3.6;   -1.4;-999;eor
       4931;19530309;    5;   7.5;   2.1;    5;   0.0;   0;-999;   0;   1.3;   4.5;  983.90;    1.1;   70.00;    5.7;   -3.7;-999;eor
       4931;19530310;    5;   8.0;   2.9;    5;   0.0;   0;-999;   0;   3.0;   5.1;  986.80;    2.5;   70.00;    7.2;    0.2;-999;eor
       4931;19530311;    5;  14.2;   3.2;    5;   2.4;   8;-999;   0;   7.7;   5.5;  975.90;    0.8;   85.00;    3.7;   -0.6;-999;eor
       4931;19530312;    5;   4.2;   2.7;    5;   0.2;   1;-999;   0;   6.3;   6.0;  979.50;    1.4;   88.00;    3.4;    0.6;-999;eor
       4931;19530313;    5;   8.3;   2.6;    5;   0.1;   1;-999;   0;   7.3;   5.5;  984.00;    1.7;   82.00;    5.3;   -3.3;-999;eor
       4931;19530314;    5;  14.1;   7.8;    5;   0.0;   7;-999;   0;   1.7;   3.6;  983.40;    1.1;   53.00;    4.2;    0.1;-999;eor
       4931;19530315;    5;  11.1;   6.0;    5;   0.0;   0;-999;   0;   0.0;   3.7;  976.40;    3.7;   50.00;   10.6;   -3.6;-999;eor
       4931;19530316;    5;   3.9;   1.9;    5;   0.0;   0;-999;   0;   3.3;   4.5;  973.80;    5.1;   54.00;   12.1;   -2.1;-999;eor
       4931;19530317;    5;   3.4;   1.3;    5;   0.0;   0;-999;   0;   0.7;   5.1;  973.20;    6.0;   61.00;   14.2;   -3.4;-999;eor
       4931;19530318;    5;   4.5;   1.4;    5;   0.0;   0;-999;   0;   0.0;   6.1;  972.80;    8.1;   63.00;   15.4;   -1.2;-999;eor
       4931;19530319;    5;   3.3;   1.5;    5;   0.0;   0;-999;   0;   0.3;   4.8;  976.20;    9.0;   49.00;   17.2;   -1.5;-999;eor
       4931;19530320;    5;   3.6;   1.1;    5;   0.0;   0;-999;   0;   0.0;   4.5;  979.80;    9.2;   45.00;   17.2;   -0.4;-999;eor
       4931;19530321;    5;   5.3;   1.4;    5;   0.0;   0;-999;   0;   0.3;   5.1;  978.80;    8.7;   52.00;   17.3;   -0.5;-999;eor
       4931;19530322;    5;   4.7;   1.1;    5;   0.0;   0;-999;   0;   0.3;   5.1;  979.90;    9.3;   48.00;   17.2;   -0.2;-999;eor
       4931;19530323;    5;   4.6;   1.3;    5;   0.0;   0;-999;   0;   0.3;   4.3;  983.20;    9.8;   45.00;   17.6;   -1.3;-999;eor
       4931;19530324;    5;   4.0;   1.2;    5;   0.0;   0;-999;   0;   0.0;   4.5;  985.50;    9.6;   43.00;   18.4;    0.4;-999;eor
       4931;19530325;    5;   6.1;   1.1;    5;   0.0;   0;-999;   0;   0.0;   4.8;  985.00;   10.2;   43.00;   18.9;    0.2;-999;eor
       4931;19530326;    5;   6.1;   2.2;    5;   0.0;   0;-999;   0;   2.0;   4.9;  976.00;   10.7;   45.00;   18.3;    0.4;-999;eor
       4931;19530327;    5;  10.8;   4.8;    5;   0.7;   1;-999;   0;   7.3;   6.5;  970.30;    7.6;   61.00;   12.9;    4.9;-999;eor
       4931;19530328;    5;  10.4;   3.8;    5;   0.0;   0;-999;   0;   7.3;   6.7;  973.60;    8.2;   64.00;   12.2;    3.9;-999;eor
       4931;19530329;    5;  13.3;   6.4;    5;   0.0;   0;-999;   0;   6.0;   7.5;  974.20;   12.4;   53.00;   17.0;    6.0;-999;eor
       4931;19530330;    5;  14.8;   8.0;    5;   0.0;   1;-999;   0;   6.0;   5.6;  966.80;   16.1;   33.00;   21.5;   10.8;-999;eor
       4931;19530331;    5;  18.9;   7.0;    5;   0.0;   1;-999;   0;   6.0;   5.2;  969.00;    7.7;   50.00;   16.6;    5.3;-999;eor
       4931;19530401;    5;   7.0;   2.9;    5;   0.0;   0;-999;   0;   4.3;   5.7;  970.70;    9.2;   51.00;   14.9;    5.4;    3.9;eor
       4931;19530402;    5;  12.0;   3.6;    5;   0.7;   1;-999;   0;   5.3;   9.7;  969.10;   10.2;   78.00;   16.4;    3.2;    0.0;eor
       4931;19530403;    5;  14.2;   4.7;    5;   0.0;   1;-999;   0;   4.3;   9.3;  964.60;   14.8;   59.00;   21.9;    9.0;    6.0;eor
       4931;19530404;    5;  17.3;   4.2;    5;   1.7;   1;-999;   0;   6.0;   8.0;  960.20;   11.6;   59.00;   24.0;    6.8;    1.5;eor
       4931;19530405;    5;  10.2;   4.6;    5;   0.0;   0;-999;   0;   5.3;   6.3;  967.10;    8.5;   60.00;   13.7;    2.7;    2.5;eor
       4931;19530406;    5;  17.3;   4.1;    5;   3.0;   1;-999;   0;   3.7;   7.1;  965.90;    7.6;   68.00;   13.9;    3.5;   -1.5;eor
       4931;19530407;    5;  13.9;   3.9;    5;   0.7;   1;-999;   0;   4.7;   6.9;  971.40;    5.7;   75.00;   10.7;    2.9;   -0.7;eor
       4931;19530408;    5;   9.1;   2.5;    5;   0.0;   1;-999;   0;   5.7;   7.1;  965.50;    9.7;   61.00;   14.4;   -0.2;   -6.0;eor
       4931;19530409;    5;  10.0;   2.8;    5;  27.6;   1;-999;   0;   7.3;   8.8;  957.80;   11.2;   66.00;   18.4;    8.7;    7.5;eor
       4931;19530410;    5;   6.7;   3.1;    5;   5.2;   1;-999;   0;   8.0;   9.9;  964.70;    7.4;   94.00;    9.5;    6.5;    7.1;eor
       4931;19530411;    5;   5.3;   2.1;    5;   0.0;   0;-999;   0;   5.0;   9.2;  973.50;    8.6;   82.00;   11.8;    6.6;    6.0;eor
       4931;19530412;    5;   9.2;   2.9;    5;   0.0;   0;-999;   0;   1.3;   8.0;  967.40;   14.0;   54.00;   20.9;    4.0;   -2.5;eor
       4931;19530413;    5;  14.2;   3.3;    5;   0.8;   1;-999;   0;   7.3;   8.0;  969.10;    8.4;   71.00;   14.6;    6.9;    0.9;eor
       4931;19530414;    5;   5.8;   2.5;    5;   5.0;   1;-999;   0;   8.0;   7.6;  968.60;    4.2;   90.00;    7.3;    3.2;    2.2;eor
       4931;19530415;    5;  11.7;   5.3;    5;   4.9;   1;-999;   0;   8.0;   7.1;  965.20;    3.7;   87.00;    5.4;    2.7;   -3.0;eor
       4931;19530416;    5;   8.6;   4.0;    5;   0.0;   0;-999;   0;   8.0;   7.9;  968.60;    5.4;   88.00;    6.4;    3.1;    2.6;eor
       4931;19530417;    5;   2.9;   1.6;    5;   0.0;   0;-999;   0;   3.7;   8.0;  969.40;    8.7;   73.00;   12.8;    4.4;   -0.1;eor
       4931;19530418;    5;   9.6;   3.3;    5;   0.0;   0;-999;   0;   4.7;   7.2;  969.60;   10.6;   61.00;   16.2;    3.7;   -2.6;eor
       4931;19530419;    5;   8.2;   2.2;    5;   0.0;   0;-999;   0;   0.7;   7.6;  970.40;   12.9;   54.00;   18.7;    4.3;   -1.7;eor
       4931;19530420;    5;   8.1;   3.1;    5;   0.0;   0;-999;   0;   0.7;   8.1;  970.70;   12.8;   56.00;   18.6;    6.3;    0.0;eor
       4931;19530421;    5;   8.7;   3.4;    5;   0.0;   0;-999;   0;   0.7;   5.5;  969.50;   11.8;   41.00;   17.9;    5.9;   -0.7;eor
       4931;19530422;    5;   9.6;   2.6;    5;   0.0;   0;-999;   0;   0.0;   5.9;  967.90;   12.8;   42.00;   19.0;    4.8;   -2.1;eor
       4931;19530423;    5;   8.1;   2.0;    5;   0.0;   0;-999;   0;   0.3;   6.8;  966.20;   13.5;   46.00;   20.1;    5.7;   -2.3;eor
       4931;19530424;    5;   9.5;   2.2;    5;   0.0;   1;-999;   0;   3.3;   7.3;  965.00;   13.3;   51.00;   20.4;    5.6;   -2.5;eor
       4931;19530425;    5;  14.3;   4.0;    5;   0.0;   0;-999;   0;   7.3;   8.4;  963.80;   12.2;   59.00;   18.5;    8.5;    2.5;eor
       4931;19530426;    5;   7.1;   2.9;    5;   0.0;   0;-999;   0;   6.0;   8.3;  959.80;   13.7;   56.00;   19.2;    5.7;    1.6;eor
       4931;19530427;    5;  10.7;   2.8;    5;   3.9;   1;-999;   0;   8.0;  10.5;  950.00;   13.0;   70.00;   19.7;    7.1;    2.5;eor
       4931;19530428;    5;  18.7;   5.7;    5;   0.0;   1;-999;   0;   5.0;   7.7;  958.30;    9.0;   65.00;   14.5;    6.8;    6.5;eor
       4931;19530429;    5;  13.9;   5.1;    5;   6.2;   1;-999;   0;   6.3;   8.0;  967.00;    6.7;   79.00;   11.3;    4.1;    1.0;eor
       4931;19530430;    5;   7.4;   2.9;    5;   0.0;   0;-999;   0;   3.0;   8.0;  970.20;   11.4;   61.00;   17.2;    4.4;    2.5;eor
       4931;19530501;    5;   7.1;   2.7;    5;   0.0;   0;-999;   0;   3.3;   8.3;  966.80;   14.3;   52.00;   20.5;    4.6;    0.0;eor
       4931;19530502;    5;   8.3;   2.8;    5;   0.0;   0;-999;   0;   7.0;   9.9;  970.40;   15.4;   58.00;   21.8;    8.0;    0.1;eor
       4931;19530503;    5;  11.0;   3.4;    5;   0.0;   0;-999;   0;   3.7;   9.6;  971.50;   15.8;   55.00;   21.3;    8.7;    3.6;eor
       4931;19530504;    5;  10.2;   3.7;    5;   0.0;   0;-999;   0;   3.7;   9.3;  971.90;   16.0;   52.00;   21.9;    9.4;    4.6;eor
       4931;19530505;    5;  11.5;   4.7;    5;   0.0;   0;-999;   0;   5.7;  10.0;  971.80;   13.0;   67.00;   17.4;    7.0;    4.0;eor
       4931;19530506;    5;   9.5;   4.1;    5;   0.3;   1;-999;   0;   8.0;   8.7;  967.20;    8.9;   73.00;   12.2;    7.3;    6.5;eor
       4931;19530507;    5;  10.3;   4.2;    5;   1.0;   1;-999;   0;   7.0;   7.2;  967.60;    6.0;   77.00;    7.5;    2.7;    4.3;eor
       4931;19530508;    5;   8.0;   2.0;    5;   2.5;   1;-999;   0;   6.7;   7.6;  967.80;    6.1;   79.00;    9.9;    3.9;    1.9;eor
       4931;19530509;    5;  12.4;   3.8;    5;   6.1;   8;-999;   0;   7.0;   6.9;  964.30;    7.2;   69.00;   10.8;    4.1;    2.4;eor
       4931;19530510;    5;  14.9;   4.6;    5;   0.2;   1;-999;   0;   5.0;   5.9;  965.00;    3.2;   74.00;    7.2;    1.0;    0.4;eor
       4931;19530511;    5;   5.0;   1.1;    5;   0.0;   0;-999;   0;   1.0;   5.7;  965.20;    7.1;   61.00;   12.9;   -2.3;   -4.6;eor
       4931;19530512;    5;  13.1;   4.0;    5;   0.0;   0;-999;   0;   7.3;   6.7;  962.00;    7.6;   63.00;   13.3;    0.1;   -2.0;eor
       4931;19530513;    5;   7.7;   3.7;    5;   0.0;   0;-999;   0;   1.3;   6.9;  960.30;   10.8;   54.00;   15.5;    3.7;    1.1;eor
       4931;19530514;    5;  10.0;   3.0;    5;   7.1;   1;-999;   0;   7.3;  10.8;  961.60;   10.8;   81.00;   15.0;    4.3;    0.4;eor
       4931;19530515;    5;   7.4;   3.1;    5;   0.0;   0;-999;   0;   7.3;  10.7;  970.20;   15.7;   62.00;   20.5;    8.5;    5.4;eor
       4931;19530516;    5;   9.7;   3.7;    5;   0.0;   0;-999;   0;   6.7;  10.8;  969.50;   20.6;   48.00;   28.1;    8.8;    4.8;eor
       4931;19530517;    5;   8.0;   2.6;    5;   0.0;   0;-999;   0;   5.7;  13.1;  972.20;   19.8;   58.00;   26.8;   13.4;    8.4;eor
       4931;19530518;    5;   8.6;   3.0;    5;   0.0;   1;-999;   0;   6.0;  14.3;  971.60;   23.2;   53.00;   30.3;   12.7;    8.1;eor
       4931;19530519;    5;  16.8;   2.7;    5;   0.0;   0;-999;   0;   6.0;  16.0;  971.80;   21.4;   62.00;   29.2;   16.2;   12.0;eor
       4931;19530520;    5;   6.9;   3.1;    5;   0.0;   0;-999;   0;   2.0;  17.2;  972.00;   20.9;   70.00;   25.0;   14.7;   10.3;eor
       4931;19530521;    5;  10.1;   1.3;    5;   3.7;   1;-999;   0;   5.3;  17.6;  968.80;   20.2;   75.00;   26.6;   13.6;   10.5;eor
       4931;19530522;    5;  13.6;   2.3;    5;   7.2;   1;-999;   0;   6.3;  17.2;  968.20;   18.0;   81.00;   25.1;   12.9;   11.0;eor
       4931;19530523;    5;   9.6;   1.4;    5;   0.7;   1;-999;   0;   5.3;  16.4;  973.50;   17.5;   80.00;   22.7;   12.6;   10.1;eor
       4931;19530524;    5;   5.4;   1.6;    5;   0.0;   0;-999;   0;   4.0;  16.1;  974.80;   19.5;   74.00;   26.7;   10.4;    9.3;eor
       4931;19530525;    5;   5.7;   1.5;    5;   0.0;   0;-999;   0;   2.3;  16.3;  975.00;   22.2;   61.00;   28.1;   13.8;    9.3;eor
       4931;19530526;    5;  13.6;   2.6;    5;   3.9;   1;-999;   0;   4.7;  17.5;  970.00;   20.5;   71.00;   29.0;   16.2;   11.2;eor
       4931;19530527;    5;  11.2;   4.4;    5;  22.4;   1;-999;   0;   7.3;  12.4;  971.90;   15.0;   71.00;   19.3;   12.3;   11.0;eor
       4931;19530528;    5;  12.0;   5.2;    5;   0.0;   0;-999;   0;   7.0;   9.5;  972.60;    9.0;   80.00;   12.8;    7.2;    9.3;eor
       4931;19530529;    5;   6.7;   2.4;    5;   4.5;   1;-999;   0;   5.7;   8.5;  973.00;   11.4;   65.00;   14.8;    7.3;    6.0;eor
       4931;19530530;    5;  16.4;   6.2;    5;   1.9;   1;-999;   0;   7.3;   9.9;  961.60;    9.4;   82.00;   14.5;    7.9;    8.4;eor
       4931;19530531;    5;   8.5;   3.8;    5;   1.9;   1;-999;   0;   6.7;   8.4;  961.40;    9.4;   71.00;   13.7;    5.7;    4.6;eor
       4931;19530601;    5;  15.4;   5.9;    5;   4.2;   1;-999;   0;   5.3;   8.5;  957.20;    8.8;   73.00;   14.9;    6.5;    6.5;eor
       4931;19530602;    5;  15.1;   5.3;    5;   4.5;   1;-999;   0;   5.7;   7.7;  953.60;    5.2;   86.00;   11.1;    4.4;    3.6;eor
       4931;19530603;    5;  16.2;   4.8;    5;   1.0;   1;-999;   0;   6.7;   8.4;  956.60;    8.8;   74.00;   13.0;    3.3;    1.6;eor
       4931;19530604;    5;   6.9;   2.8;    5;   0.4;   1;-999;   0;   4.0;   8.5;  963.60;    9.8;   69.00;   15.3;    5.2;    2.6;eor
       4931;19530605;    5;   5.9;   1.9;    5;   0.0;   0;-999;   0;   2.0;   8.7;  966.60;   13.8;   58.00;   20.0;    3.4;    1.0;eor
       4931;19530606;    5;   9.1;   2.8;    5;   0.0;   0;-999;   0;   2.7;  10.3;  966.40;   16.8;   55.00;   23.3;    7.4;    4.6;eor
       4931;19530607;    5;   7.0;   2.3;    5;   0.0;   0;-999;   0;   6.3;  13.3;  965.40;   18.6;   63.00;   24.2;   10.5;    7.2;eor
       4931;19530608;    5;   8.0;   3.0;    5;   1.1;   1;-999;   0;   7.7;  16.5;  961.10;   19.9;   71.00;   25.0;   13.7;   11.5;eor
       4931;19530609;    5;   8.6;   3.7;    5;   3.5;   1;-999;   0;   7.0;  17.5;  955.80;   17.2;   86.00;   21.7;   15.9;   14.5;eor
       4931;19530610;    5;   7.3;   3.2;    5;   2.4;   1;-999;   0;   8.0;  14.5;  960.60;   14.0;   88.00;   16.4;   12.4;   11.0;eor
       4931;19530611;    5;   4.0;   2.6;    5;   0.9;   1;-999;   0;   8.0;  13.9;  964.30;   13.0;   93.00;   14.0;   11.7;   11.5;eor
       4931;19530612;    5;   3.8;   1.4;    5;   1.1;   1;-999;   0;   8.0;  14.3;  966.60;   15.0;   85.00;   17.4;   11.7;   11.0;eor
       4931;19530613;    5;   7.9;   2.1;    5;   0.0;   1;-999;   0;   5.0;  13.3;  966.40;   15.9;   74.00;   20.5;   10.3;    8.4;eor
       4931;19530614;    5;   3.0;   1.4;    5;   5.2;   1;-999;   0;   8.0;  15.1;  965.90;   15.2;   86.00;   17.7;   12.9;   10.9;eor
       4931;19530615;    5;   9.0;   2.1;    5;  14.1;   1;-999;   0;   7.7;  14.7;  964.00;   15.8;   81.00;   20.6;   13.2;   12.3;eor
       4931;19530616;    5;   5.1;   1.8;    5;   0.2;   1;-999;   0;   7.3;  13.5;  965.10;   14.8;   80.00;   18.6;   12.6;   12.2;eor
       4931;19530617;    5;   4.9;   1.5;    5;  16.0;   1;-999;   0;   5.7;  14.7;  964.40;   16.1;   79.00;   20.9;   10.7;    8.9;eor
       4931;19530618;    5;   9.6;   2.9;    5;   9.5;   1;-999;   0;   7.7;  13.7;  966.80;   13.2;   89.00;   15.8;   11.5;   12.6;eor
       4931;19530619;    5;   6.7;   3.0;    5;   0.0;   0;-999;   0;   3.0;  11.2;  971.80;   15.3;   65.00;   19.8;    8.6;    6.2;eor
       4931;19530620;    5;   5.8;   1.3;    5;   0.0;   0;-999;   0;   3.0;  12.7;  970.30;   19.1;   59.00;   24.0;   10.4;    7.3;eor
       4931;19530621;    5;  11.2;   2.4;    5;  11.3;   1;-999;   0;   7.0;  14.8;  969.10;   18.7;   69.00;   25.7;   13.6;   10.5;eor
